severity,category,file,line,id,type,message,snippet,suggestion
"low","sensitive_content_review","src/lib/data.ts","35825","p5-gm1-9-copy2","short_answer","Sensitive topic appears in Primary content.","Write the Past Simple form of the verb 'hang' when it means to suspend a picture or clothes from a wall (as in 'Yesterday, Akello ___ the map of Uganda on the classroom wall'). Write only the past tense verb (e.g. hung).","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","46072","p6pl3-10","multiple_choice","Sensitive topic appears in Primary content.","How do single-celled Yeast fungi (Saccharomyces cerevisiae - widely used by Ugandan bakers and brewers) reproduce rapidly when placed inside warm sugar water or dough?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","46250","p6eh2-1","multiple_choice","Sensitive topic appears in Primary content.","Why is Mercury (a dense, silvery-white liquid metal) or colored Alcohol (ethanol dyed red with coloring) used as the thermometric liquid inside the glass bulbs of standard Laboratory and Clinical Thermometers?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","47406","p6sn2-1","multiple_choice","Sensitive topic appears in Primary content.","What is the exact scientific difference between Communicable (Infectious / Contagious) Diseases and Non-Communicable Diseases?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","47419","p6sn2-2","short_answer","Sensitive topic appears in Primary content.","Name the specific biological germ category (Bacteria, Virus, Protozoa, or Fungus) that causes Tuberculosis (TB), Cholera, and Typhoid fever.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","47534","p6sn3-1","multiple_choice","Sensitive topic appears in Primary content.","What is the exact definition of First Aid in health science?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","47743","p6ec1-8","short_answer","Sensitive topic appears in Primary content.","What simple laboratory test using yellowish-brown Iodine solution is performed on a boiled, alcohol-dedecolorized green leaf to prove that photosynthesis successfully produced food?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","47770","p6ec1-11","ordering","Sensitive topic appears in Primary content.","Arrange the sequential steps for testing a green leaf for the presence of Starch inside the school science laboratory in exact sequential order:","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","48450","p6ag4-1","multiple_choice","Sensitive topic appears in Primary content.","In a healthy colony of honeybees (Apis mellifera) inside a beehive, what is the sole biological duty of the single, elongated fertile female known as the Queen Bee?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","48463","p6ag4-2","short_answer","Sensitive topic appears in Primary content.","What is the scientific name given to the practice of rearing and managing honeybees inside artificial or traditional beehives for the commercial production of honey and beeswax?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","48478","p6ag4-4","multiple_choice","Sensitive topic appears in Primary content.","Which of the following describes the modern, highly recommended beehive widely promoted across Uganda (often abbreviated as the KTB hive) because it allows easy inspection and clean honey harvesting without destroying the brood cells or killing the colony?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","48490","p6ag4-5","short_answer","Sensitive topic appears in Primary content.","What essential protective tool emitting cool, thick white smoke (by burning dry banana fiber, wood shavings, or cow dung inside a tin bellows) is puffed gently into the hive entrance during honey harvesting to calm the bees and make them gorge on honey so they","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","48498","p6ag4-6","multiple_choice","Sensitive topic appears in Primary content.","What happens during Swarming when a crowded, overpopulated honeybee colony splits into two?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","48510","p6ag4-7","matching","Sensitive topic appears in Primary content.","Match each bee caste or hive product with its exact economic or biological value:","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","48530","p6ag4-9","true_false","Sensitive topic appears in Primary content.","A good apiary site should be quiet, shaded, near flowers and water, and protected from pests and strong winds.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","48549","p6ag4-11","ordering","Sensitive topic appears in Primary content.","Arrange the sequential steps for safely harvesting, extracting, and processing pure liquid honey from a Kenya Top Bar (KTB) hive:","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","49187","p6gm1-6","multiple_choice","Sensitive topic appears in Primary content.","Identify the correct past tense of 'hang' when it means suspending a picture on a wall.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","55360","p7ah2-12","short_answer","Sensitive topic appears in Primary content.","What major negative effect did the 19th-century Arab slave trade have on African interior communities across East and Central Africa?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","57029","p7ir2-3","true_false","Sensitive topic appears in Primary content.","In Islamic ethics, consuming intoxicating alcoholic drinks, eating pork (swine meat), gambling, and taking usury/interest (Riba) are strictly prohibited (Haram).","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","57178","p7sk1-3","true_false","Sensitive topic appears in Primary content.","The human ribcage protects the heart and lungs and aids in breathing by moving upwards and outwards during inhalation when intercostal muscles contract.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","58808","p7ex3-6","multiple_choice","Sensitive topic appears in Primary content.","Which liver disease can be caused by long-term heavy alcohol abuse?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","59327","p7vc1-1","multiple_choice","Sensitive topic appears in Primary content.","What exact biological pathogen (causative germ) causes Malaria in humans when introduced into the bloodstream through the bite of an infected female Anopheles mosquito?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","59712","p7vc4-1","multiple_choice","Sensitive topic appears in Primary content.","What is the exact biological distinction between HIV and AIDS?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
